job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,required_education,industry,function,fraudulent,employment_type_Full-time,employment_type_Other,employment_type_Part-time,employment_type_Temporary,employment_type_Unknown,required_experience_Director,required_experience_Entry level,required_experience_Executive,required_experience_Internship,required_experience_Mid-Senior level,required_experience_Not Applicable,required_experience_Unknown
11013,3534,625,495,874,566,8441,10635,681,0,1,1,1,61,13,0,1,0,0,0,0,0,1,0,0,0,0,0
11014,5478,1249,1241,874,1380,14375,11455,4709,0,0,0,9,18,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11015,2199,116,1241,874,930,9891,5427,4709,0,1,0,4,24,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11016,7412,216,1241,874,1475,13590,4435,4984,0,1,1,10,61,36,0,1,0,0,0,0,0,0,0,1,0,0,0
11017,9232,625,1241,874,246,11969,8733,4910,0,1,0,9,61,18,0,0,1,0,0,0,0,0,0,0,1,0,0
11018,3955,2012,1241,874,930,12245,7250,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11019,10674,2044,1241,874,1380,1958,2918,4709,0,1,0,9,123,17,0,1,0,0,0,0,0,0,0,0,0,0,1
11020,580,1451,324,874,79,1774,2160,1824,0,1,1,1,22,8,0,1,0,0,0,0,0,0,0,0,0,0,0
11021,10174,924,1241,311,688,952,223,2119,0,1,1,9,22,12,0,1,0,0,0,0,0,0,0,0,1,0,0
11022,3205,132,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11023,584,625,434,560,167,12816,8805,3294,0,1,1,1,61,12,0,1,0,0,0,0,0,0,0,0,1,0,0
11024,3205,2358,1241,874,1507,7917,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11025,1289,422,1241,874,484,11078,4189,2400,0,1,1,9,123,7,0,0,0,0,0,1,0,0,0,0,0,0,1
11026,2233,2424,316,874,1307,10403,9921,4709,0,1,0,9,123,7,0,0,0,0,0,1,0,0,0,0,0,0,1
11027,8621,2918,1241,874,1359,11602,74,129,0,1,1,7,31,11,0,0,0,0,0,0,0,1,0,0,0,0,0
11028,10636,1134,169,874,1639,8692,7526,4709,0,1,0,5,118,5,0,1,0,0,0,0,0,0,0,0,0,0,1
11029,9254,1564,434,874,1380,2178,766,5621,0,0,0,1,69,12,0,1,0,0,0,0,0,0,0,0,1,0,0
11030,7473,1122,932,874,677,11946,3856,2921,0,1,1,1,58,24,0,1,0,0,0,0,0,0,0,0,1,0,0
11031,9916,1496,1241,874,1286,2312,6489,6161,0,1,0,1,72,9,0,1,0,0,0,0,0,0,0,0,1,0,0
11032,5763,306,1241,874,484,6517,9921,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11033,2199,2044,1241,874,930,9888,5356,4709,0,1,0,4,59,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11034,6005,1434,1241,874,1056,1033,3331,1453,0,1,0,9,75,22,0,1,0,0,0,0,0,0,0,0,0,0,1
11035,2284,1393,1241,874,930,10882,6805,4709,0,1,0,4,37,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11036,2275,2886,1241,874,930,12271,7205,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11037,2199,2891,1241,874,930,9998,5407,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11038,6252,3077,1241,874,1380,14101,9921,4709,0,0,0,9,123,36,1,0,0,0,0,1,0,0,0,0,0,0,1
11039,10234,1583,1241,874,930,10877,6793,4709,0,1,0,4,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11040,4207,352,1241,874,484,10963,508,1236,0,1,1,9,123,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11041,3310,529,1241,874,484,4844,506,1238,0,1,1,4,12,7,0,1,0,0,0,0,0,0,0,0,0,1,0
11042,2198,2535,1241,874,930,9981,5404,4709,0,1,0,4,37,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11043,2276,1703,1241,874,930,12287,6764,4709,0,1,0,4,66,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11044,9764,1592,434,874,1565,10294,5939,2870,0,1,1,1,61,12,0,1,0,0,0,0,0,0,0,0,1,0,0
11045,10017,3077,1241,874,594,4489,965,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11046,2249,2974,1241,874,930,10069,5415,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11047,10234,1614,1241,874,930,10884,6793,4709,0,1,0,4,34,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11048,6096,813,680,874,26,13951,10453,5641,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11049,5412,1160,1241,874,1380,144,2644,2451,0,0,0,9,58,12,0,1,0,0,0,0,0,0,0,0,0,0,0
11050,3204,1522,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11051,2704,1383,1241,874,1625,14178,2679,2103,0,1,1,0,75,22,0,0,0,1,0,0,0,0,0,1,0,0,0
11052,7293,1645,1241,874,1380,13923,7964,305,0,1,0,6,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11053,2980,2304,1241,874,930,10133,6718,4709,0,1,0,4,39,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11054,2471,1554,1241,874,851,6728,2728,6034,0,1,1,9,61,18,0,1,0,0,0,0,0,0,0,0,0,1,0
11055,3204,2358,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11056,3204,1748,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11057,5973,1899,1025,563,1325,5698,2757,4709,0,1,0,1,58,22,0,1,0,0,0,0,0,0,0,0,0,0,0
11058,3207,625,1241,874,1507,7917,9905,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11059,2209,2535,1241,874,930,9986,7749,4709,0,1,0,4,26,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11060,2198,1785,1241,874,930,10048,5389,4709,0,1,0,4,37,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11061,6621,1573,1241,874,930,14636,7658,4709,0,1,0,4,39,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11062,1579,1487,1064,874,1092,8789,6038,1860,0,1,0,1,52,31,0,1,0,0,0,0,0,0,0,0,0,0,1
11063,11134,1651,1054,375,130,8099,5630,1525,1,1,0,10,43,31,0,1,0,0,0,0,0,1,0,0,0,0,0
11064,8809,487,1197,557,1311,2557,1700,4709,0,1,1,1,75,12,0,1,0,0,0,0,0,0,0,0,1,0,0
11065,2516,2516,859,874,267,2874,9965,2360,0,1,1,9,69,10,0,1,0,0,0,0,0,0,0,0,0,0,1
11066,7340,2160,1241,874,1431,409,9921,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11067,2313,1899,278,430,1325,903,7816,1132,0,1,0,1,58,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11068,595,891,1241,451,1115,6847,9921,4709,0,1,0,1,1,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11069,8382,2102,1241,0,1262,5586,1462,6180,0,1,1,7,26,31,0,1,0,0,0,0,0,1,0,0,0,0,0
11070,2210,2291,1241,874,930,9973,5388,4709,0,1,0,4,26,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11071,451,1564,1241,874,930,9760,5433,4709,0,1,0,4,39,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11072,2210,1724,1241,874,930,12298,7241,4709,0,1,0,4,31,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11073,2225,1607,1241,874,930,10046,6166,4709,0,1,0,4,22,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11074,305,1793,1241,874,1380,13333,1108,1024,0,1,0,9,75,31,0,1,0,0,0,0,0,0,0,0,0,1,0
11075,3754,974,1241,874,1420,9409,4209,3645,0,1,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11076,3207,625,1241,874,1507,7918,9904,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11077,3566,2535,1241,874,1681,14479,5137,4709,0,1,1,9,123,13,0,1,0,0,0,0,0,0,0,0,1,0,0
11078,7860,3077,1241,874,1380,9044,9921,4709,0,0,0,9,123,36,1,0,0,0,0,1,0,0,0,0,0,0,1
11079,2198,2535,1241,874,930,9986,5371,4709,0,1,0,4,66,7,0,1,0,0,0,0,0,0,0,0,0,0,0
11080,3265,2611,1241,681,1380,4711,9921,2468,1,0,0,4,39,31,0,1,0,0,0,0,0,1,0,0,0,0,0
11081,9547,1899,868,734,1325,822,6476,4709,0,1,0,1,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11082,9343,1383,859,874,954,8058,3414,4709,0,1,1,9,123,23,0,0,0,0,0,1,0,0,0,0,0,0,1
11083,2199,2687,1241,874,930,10016,5407,4709,0,1,0,4,39,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11084,1263,3036,1241,874,62,1826,1688,640,0,1,0,9,11,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11085,6620,1573,1241,874,930,10309,7274,4709,0,1,0,4,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0
11086,2199,1972,1241,874,930,14597,5398,4709,0,1,0,4,31,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11087,828,419,1241,874,484,11085,4190,2400,0,1,1,4,123,36,0,0,0,0,0,1,0,0,0,0,0,1,0
11088,6403,2469,1241,874,752,6337,9921,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11089,3204,2806,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11090,3955,2961,1241,874,930,12246,7218,4709,0,1,0,4,46,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11091,2205,1696,1241,874,930,9875,6491,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11092,7301,51,323,874,1310,10489,2536,4509,0,1,1,9,39,7,0,1,0,0,0,0,0,0,0,0,0,0,1
11093,6996,569,1241,874,1405,138,11103,1663,0,1,0,1,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11094,8013,1899,1241,874,930,10092,6154,4709,0,1,0,4,39,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11095,2210,1787,1241,874,930,10051,5418,4709,0,1,0,4,47,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11096,2208,2670,1241,874,930,10064,5407,4709,0,1,0,4,22,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11097,2199,2619,1241,874,930,9928,9353,4709,0,1,0,4,8,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11098,9286,2535,1241,874,930,14640,6818,4709,0,1,0,1,39,7,0,1,0,0,0,0,0,0,0,0,0,0,0
11099,2282,2895,1241,874,930,10870,9498,4709,0,1,0,4,26,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11100,9738,1449,1198,874,360,3016,10496,6175,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11101,372,1688,1241,874,930,9748,6169,4709,0,1,0,4,72,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11102,2199,2535,1241,874,930,9986,5407,4709,0,1,0,4,25,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11103,4080,2687,1241,874,1507,7908,9902,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11104,3207,509,1241,874,1507,7918,9904,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11105,2901,2231,1241,874,1431,182,9921,4709,0,0,0,9,74,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11106,2199,1526,1241,874,930,10000,5413,4709,0,1,0,4,78,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11107,7915,452,1241,874,484,12234,4505,4709,0,1,0,9,27,36,0,0,0,0,1,0,0,0,0,0,0,0,1
11108,217,1696,1241,874,930,9727,6853,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11109,1245,319,1241,874,484,11070,4193,2400,0,1,1,4,123,36,0,0,0,0,0,1,0,0,0,0,0,1,0
11110,822,451,1241,874,484,11063,4193,2400,0,1,1,4,123,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11111,3872,2680,1241,874,1375,1681,2388,110,0,1,1,4,15,16,0,1,0,0,0,0,0,1,0,0,0,0,0
11112,6266,376,1241,874,484,14529,496,1240,0,1,1,4,127,36,0,1,0,0,0,0,0,0,0,0,0,1,0
11113,4962,1149,1241,874,1433,11977,1625,3651,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11114,4925,1449,938,874,360,3015,11822,6174,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11115,3945,343,1241,874,484,14244,5591,1238,0,1,1,4,123,36,0,1,0,0,0,0,0,0,0,1,0,0,0
11116,2105,3077,1241,874,791,6358,9310,4709,0,1,1,9,29,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11117,9093,625,1018,874,807,12211,51,4086,0,1,1,9,112,7,0,1,0,0,0,0,0,0,0,0,0,0,0
11118,1314,490,1241,874,484,4828,496,1240,0,1,1,4,123,7,0,1,0,0,0,0,0,0,0,0,0,1,0
11119,4492,1872,1241,874,374,3191,9921,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11120,9507,1564,1241,874,1334,10819,2028,2613,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11121,111,2872,1241,874,1380,14482,9921,4709,0,0,0,1,88,12,0,1,0,0,0,0,0,0,0,0,1,0,0
11122,5763,362,1241,874,484,6518,9921,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11123,4450,2834,1241,874,1380,11593,9921,4709,0,0,0,9,111,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11124,3205,2687,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11125,2210,2612,1241,874,930,9907,5407,4709,0,1,0,4,51,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11126,8457,216,1054,874,1380,3043,8812,4295,0,1,1,9,61,31,0,1,0,0,0,0,0,0,0,0,1,0,0
11127,2209,1972,1241,874,930,9949,5422,4709,0,1,0,4,37,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11128,2210,1899,1241,874,930,9905,5407,4709,0,1,0,4,26,1,0,0,0,1,0,0,0,1,0,0,0,0,0
11129,2209,1703,1241,874,930,10073,5404,4709,0,1,0,4,51,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11130,10921,1472,758,874,381,14275,1843,1865,0,1,1,10,18,22,0,1,0,0,0,0,0,0,0,0,0,0,1
11131,2282,1248,1241,874,930,10876,6768,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11132,5818,1696,1241,874,930,9727,6853,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11133,2198,2904,1241,874,930,10029,5343,4709,0,1,0,4,37,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11134,2210,3040,1241,874,930,9969,5348,4709,0,1,0,4,39,1,0,0,0,1,0,0,0,1,0,0,0,0,0
11135,8815,2939,1241,122,1023,4732,7666,2046,0,0,0,1,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11136,714,1356,1241,874,1380,6892,7089,2423,0,0,0,1,51,16,0,1,0,0,0,0,0,0,0,0,1,0,0
11137,2219,1787,1241,874,930,10052,7730,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11138,3205,2614,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11139,5762,2424,859,874,1307,12545,9921,4709,0,1,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11140,8194,2875,1241,874,1399,5857,726,2051,1,1,1,1,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11141,755,2976,495,874,1380,6835,9921,4709,0,0,1,9,62,13,0,1,0,0,0,0,0,0,0,0,0,0,0
11142,3204,3037,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11143,3205,2488,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11144,8381,2553,1241,874,1380,6084,4775,4709,0,0,0,9,128,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11145,2208,2951,1241,874,930,14591,5407,4709,0,1,0,4,31,1,0,0,0,1,0,0,0,1,0,0,0,0,0
11146,2280,2246,1241,874,930,10879,6804,4709,0,1,0,4,37,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11147,3722,1560,1241,874,989,7706,1967,4466,0,1,1,1,61,12,0,1,0,0,0,0,0,0,0,0,0,0,0
11148,778,625,253,874,566,8430,3889,681,0,1,1,1,61,6,0,1,0,0,0,0,0,0,0,0,0,0,0
11149,2275,2400,1241,874,930,12266,7204,4709,0,1,0,4,39,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11150,10010,740,1241,874,484,11159,496,1240,0,1,1,4,69,34,0,1,0,0,0,0,0,0,0,0,0,1,0
11151,451,1450,614,874,360,12199,11897,6172,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11152,3020,1750,1241,874,1380,3967,5306,4709,0,0,0,9,23,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11153,2199,1972,1241,874,930,9950,5350,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11154,8819,625,1241,874,479,10428,9921,4709,0,1,0,9,89,36,0,1,0,0,0,0,0,0,0,0,1,0,0
11155,5959,1449,938,874,360,1738,11877,6175,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11156,1981,2612,1241,874,1431,271,9921,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11157,1563,3077,1241,874,852,6732,9921,4709,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11158,8796,2834,1241,843,1380,4382,9339,4709,0,0,0,5,22,12,0,1,0,0,0,0,1,0,0,0,0,0,0
11159,9750,2859,456,874,552,10736,9757,862,0,1,1,1,23,5,0,1,0,0,0,0,0,0,0,0,1,0,0
11160,2210,2765,1241,874,930,14627,3322,4709,0,1,0,4,26,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11161,2199,1383,1241,874,930,10006,7215,4709,0,1,0,4,39,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11162,3714,2482,433,874,905,6995,4419,4709,0,1,0,9,58,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11163,6716,1449,860,874,360,10319,2946,1759,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11164,2259,2535,1241,874,930,10087,5342,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11165,2199,3005,1241,874,930,10023,5381,4709,0,1,0,4,119,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11166,10457,813,1015,874,26,1933,7352,4853,0,1,1,9,123,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11167,8528,1962,1241,874,1520,13826,9921,4709,1,1,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11168,5528,147,1241,874,930,10232,5429,4709,0,1,0,4,34,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11169,6869,694,1241,874,484,12224,9921,4709,0,1,0,9,27,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11170,2199,2435,1241,874,930,14626,5347,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11171,7413,2535,1241,874,619,4923,1867,4709,0,1,0,1,61,24,0,1,0,0,0,0,0,0,0,0,1,0,0
11172,2217,1564,1241,874,930,9024,5374,4709,0,1,0,4,26,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11173,2738,1449,938,874,360,12408,617,1762,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11174,2282,2766,1241,874,930,10886,6769,4709,0,1,0,4,26,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11175,2210,2535,1241,874,930,9989,5386,4709,0,1,0,4,39,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11176,2210,2535,1241,874,930,9986,5406,4709,0,1,0,4,39,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11177,3205,2044,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11178,1856,2687,434,799,1383,2934,5839,1371,0,1,1,1,22,12,0,1,0,0,0,0,0,0,0,0,1,0,0
11179,1901,2974,1241,874,1336,11253,9416,5064,0,1,0,4,39,7,0,1,0,0,0,0,0,1,0,0,0,0,0
11180,5345,2529,1241,874,855,627,5698,4709,0,1,1,9,123,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11181,4787,2846,633,444,188,2255,3749,537,0,1,1,0,58,18,0,1,0,0,0,0,0,0,0,0,0,0,0
11182,6434,2910,633,565,188,2152,3747,537,0,1,1,0,58,18,0,1,0,0,0,0,0,0,0,0,0,0,0
11183,11077,2904,1241,874,1380,12302,9921,4709,0,0,0,4,112,31,0,0,0,1,0,0,0,1,0,0,0,0,0
11184,2710,1592,1241,874,1264,1594,3144,4236,0,1,0,1,75,22,0,1,0,0,0,0,0,0,0,0,1,0,0
11185,4080,2094,1241,874,1507,7908,9902,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11186,3204,1607,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11187,6435,1573,626,874,476,9577,3142,4709,0,1,0,1,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11188,7677,2535,1241,874,1707,1783,2927,4709,0,1,0,1,22,31,0,1,0,0,0,0,0,0,0,0,0,0,0
11189,310,1487,1241,874,1252,9744,3147,447,0,1,0,1,75,5,0,1,0,0,0,0,0,0,0,0,1,0,0
11190,3204,2885,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11191,8864,1249,1241,874,1380,5473,1242,2837,0,0,0,9,13,36,0,1,0,0,0,0,0,0,0,0,1,0,0
11192,3207,3092,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11193,4080,1972,1241,874,1507,7908,9901,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11194,7333,1783,1241,874,1380,8493,6978,4709,0,1,0,9,124,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11195,2002,873,759,874,182,5038,4418,1802,0,1,0,1,61,37,0,0,0,1,0,0,0,1,0,0,0,0,0
11196,2203,2612,1241,874,930,9907,5404,4709,0,1,0,4,37,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11197,450,2994,1145,874,1466,1255,7566,1096,0,1,1,10,23,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11198,3205,1834,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11199,1474,1985,1241,874,1380,512,256,2346,0,0,0,1,51,11,0,1,0,0,0,0,0,0,0,0,1,0,0
11200,10429,2304,1241,874,1380,11184,3302,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
11201,149,2388,1241,874,539,2640,6989,4816,0,1,0,1,58,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11202,168,1511,1241,874,614,7197,1111,2506,0,1,1,1,39,31,0,1,0,0,0,0,0,1,0,0,0,0,0
11203,2662,1058,1241,874,746,6185,11135,432,0,1,0,10,89,26,0,1,0,0,0,0,0,0,0,0,1,0,0
11204,4061,888,810,0,1647,4849,9921,4709,0,1,1,1,58,18,0,1,0,0,0,0,0,1,0,0,0,0,0
11205,9054,166,1241,839,1380,14349,6637,4898,0,0,1,10,61,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11206,7596,45,1241,839,149,881,1203,4709,0,1,1,6,57,26,0,1,0,0,0,0,0,0,0,0,1,0,0
11207,3205,3007,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11208,7952,2270,1241,874,1431,379,9921,4709,0,0,0,9,74,36,0,1,0,0,0,0,0,0,0,0,0,0,1
11209,9565,1083,1241,874,1003,7805,8231,2850,0,1,0,5,58,18,0,0,0,0,1,0,0,0,0,1,0,0,0
11210,3367,1396,592,143,472,14499,3626,6065,0,1,1,1,87,20,0,1,0,0,0,0,0,0,1,0,0,0,0
11211,8977,1472,1241,874,381,2230,4558,1865,0,1,1,10,22,12,0,1,0,0,0,0,0,0,0,0,0,0,0
11212,7240,688,1138,874,1256,7779,10943,3617,0,1,1,9,112,36,0,0,0,1,0,0,0,0,0,0,0,1,0
11213,10877,51,1241,745,523,14377,10654,5966,0,1,0,1,61,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11214,243,625,1241,557,1617,109,9654,768,0,1,1,10,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11215,2918,2974,1241,874,1380,13740,6949,5066,0,0,0,10,39,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11216,2210,2619,1241,874,930,9929,5377,4709,0,1,0,4,26,7,0,0,0,1,0,0,0,1,0,0,0,0,0
11217,4790,1536,1197,874,975,9592,3150,3335,0,1,0,1,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11218,2460,1083,264,874,1392,13962,10240,4709,0,1,1,9,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11219,4080,3051,1241,874,1507,7908,9900,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
11220,4670,2853,1241,874,1023,6882,2356,4709,0,0,0,9,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11221,5770,653,1241,874,484,11109,4193,2400,0,1,0,4,127,36,0,1,0,0,0,0,0,0,0,1,0,0,0
11222,10301,1383,1241,874,1271,3286,9841,2962,0,1,0,10,124,12,0,1,0,0,0,0,0,0,0,0,1,0,0
11223,8714,1560,1054,874,1221,1031,10412,5325,0,1,0,1,87,31,0,1,0,0,0,0,0,0,0,0,1,0,0
11224,3421,296,1241,186,307,848,2482,2704,0,1,0,10,118,31,0,1,0,0,0,0,0,0,0,0,0,0,1
11225,7483,2834,362,874,1536,14335,7575,5686,0,1,1,1,22,9,0,1,0,0,0,0,0,0,0,0,0,0,0
11226,5708,836,631,874,1665,5294,961,4709,0,1,1,1,109,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11227,8488,1489,1241,874,1684,3616,9921,4709,0,1,0,10,107,31,0,1,0,0,0,0,0,0,0,0,0,1,0
11228,940,306,1241,874,484,12227,3744,1157,0,1,1,10,27,31,0,0,0,0,1,0,0,0,0,0,0,0,0
11229,8076,2895,1241,874,1380,12301,9921,4709,0,0,0,4,112,36,0,0,0,1,0,0,0,1,0,0,0,0,0
11230,8304,2956,1241,0,1116,13636,11569,4709,1,1,0,1,100,18,0,0,0,0,0,0,0,0,0,0,1,0,0
11231,8959,1077,906,874,1164,9181,10681,4709,0,1,0,9,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
11232,3936,2899,1241,874,1380,13314,4214,4709,0,0,0,9,22,36,0,0,0,0,0,1,0,0,0,0,0,0,1
